Time Steps,X-bound,Y-bound,# Agents,# Predators,# Obstacles,# Energies,Seek Energy?,Agent Choice?,Obstacle 1 X-Pos,Obstacle 1 Y-Pos,Obstacle 2 X-Pos,Obstacle 2 Y-Pos,Obstacle 3 X-Pos,Obstacle 3 Y-Pos,Obstacle 4 X-Pos,Obstacle 4 Y-Pos,Obstacle 5 X-Pos,Obstacle 5 Y-Pos,Obstacle 6 X-Pos,Obstacle 6 Y-Pos,Obstacle 7 X-Pos,Obstacle 7 Y-Pos,Obstacle 8 X-Pos,Obstacle 8 Y-Pos,Obstacle 9 X-Pos,Obstacle 9 Y-Pos,Obstacle 10 X-Pos,Obstacle 10 Y-Pos,Obstacle 11 X-Pos,Obstacle 11 Y-Pos,Obstacle 12 X-Pos,Obstacle 12 Y-Pos,Obstacle 13 X-Pos,Obstacle 13 Y-Pos,Obstacle 14 X-Pos,Obstacle 14 Y-Pos,Obstacle 15 X-Pos,Obstacle 15 Y-Pos,Obstacle 16 X-Pos,Obstacle 16 Y-Pos,Obstacle 17 X-Pos,Obstacle 17 Y-Pos,Obstacle 18 X-Pos,Obstacle 18 Y-Pos,Obstacle 19 X-Pos,Obstacle 19 Y-Pos,Obstacle 20 X-Pos,Obstacle 20 Y-Pos,Energy 1 X-Pos,Energy 1 Y-Pos,Energy 2 X-Pos,Energy 2 Y-Pos,Energy 3 X-Pos,Energy 3 Y-Pos,Energy 4 X-Pos,Energy 4 Y-Pos,Energy 5 X-Pos,Energy 5 Y-Pos,Energy 6 X-Pos,Energy 6 Y-Pos,Energy 7 X-Pos,Energy 7 Y-Pos,Energy 8 X-Pos,Energy 8 Y-Pos,Energy 9 X-Pos,Energy 9 Y-Pos,Energy 10 X-Pos,Energy 10 Y-Pos,Energy 11 X-Pos,Energy 11 Y-Pos,Energy 12 X-Pos,Energy 12 Y-Pos,Energy 13 X-Pos,Energy 13 Y-Pos,Energy 14 X-Pos,Energy 14 Y-Pos,Energy 15 X-Pos,Energy 15 Y-Pos,Energy 16 X-Pos,Energy 16 Y-Pos,Energy 17 X-Pos,Energy 17 Y-Pos,Energy 18 X-Pos,Energy 18 Y-Pos,Energy 19 X-Pos,Energy 19 Y-Pos,Energy 20 X-Pos,Energy 20 Y-Pos,
50,15,15,1,0,20,20,true,1,5,10,10,8,8,6,3,7,6,7,13,4,7,5,1,11,8,5,5,2,7,3,2,11,14,14,13,14,4,10,9,7,10,11,14,15,10,13,5,14,1,4,8,14,12,11,10,5,13,10,2,8,3,8,12,14,7,4,1,1,7,9,9,1,11,5,13,6,9,3,11,12,2,10,11,9,5,1,10,7,
Time Step,# Energies Remaining,Agent 1 X-Pos,Agent 1 Y-Pos,
0,20,11,1,
1,19,9,1,
2,18,9,3,
3,18,8,3,
4,18,8,3,
5,18,8,3,
6,18,8,3,
7,18,8,3,
8,18,8,3,
9,18,8,3,
10,18,8,3,
11,18,8,3,
12,18,8,3,
13,18,8,3,
14,18,8,3,
15,18,8,3,
16,18,8,3,
17,18,8,3,
18,18,8,3,
19,18,8,3,
20,18,8,3,
21,18,8,3,
22,18,8,3,
23,18,8,3,
24,18,8,3,
25,18,8,3,
26,18,8,3,
27,18,8,3,
28,18,8,3,
29,18,8,3,
30,18,8,3,
31,18,8,3,
32,18,8,3,
33,18,8,3,
34,18,8,3,
35,18,8,3,
36,18,8,3,
37,18,8,3,
38,18,8,3,
39,18,8,3,
40,18,8,3,
41,18,8,3,
42,18,8,3,
43,18,8,3,
44,18,8,3,
45,18,8,3,
46,18,8,3,
47,18,8,3,
48,18,8,3,
49,18,8,3,
50,18,8,3,
